review_id,text,aspects,sentiments,rating
R0775,Great value for money! Very affordable prices. Very slow service. We waited 45 minutes for our order.,"price,service","positive,negative",3
R0776,"Very reasonable pricing. Good bang for your buck. Awful atmosphere. Dark, dirty, and uncomfortable.","price,ambiance","positive,negative",3
R0777,Standard restaurant food. The pizza was just fine. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,"food,ambiance","neutral,positive",4
R0778,Superb taste! The pizza was fresh and flavorful. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,"food,ambiance","positive,positive",4
R0779,"Impeccably clean environment. Very hygienic. The service was impeccable, quick and professional.","cleanliness,service","positive,positive",5
R0780,Bad lighting and uncomfortable seating. Not pleasant.,ambiance,negative,2
R0781,Very clean restaurant. Everything was spotless.,cleanliness,positive,5
R0782,"Cleanliness was acceptable, standard level.",cleanliness,neutral,3
R0783,"The food was okay, nothing special about the salad. The atmosphere was warm and inviting. Great music too.","food,ambiance","neutral,positive",5
R0784,"Standard service, nothing to complain about. Food was not fresh at all. The burger made me sick.","service,food","neutral,negative",1
R0785,Poor customer service. Staff was unprofessional.,service,negative,1
R0786,Best pizza I've ever had. The flavors were incredible.,food,positive,5
R0787,Poor cleanliness. The bathroom was disgusting. Excellent prices for the quality you get.,"cleanliness,price","negative,positive",3
R0788,"Superb taste! The seafood was fresh and flavorful. Wonderful staff, very accommodating and helpful.","food,service","positive,positive",5
R0789,Very dirty restaurant. Health code violations visible.,cleanliness,negative,1
R0790,Very clean restaurant. Everything was spotless. Very reasonable pricing. Good bang for your buck.,"cleanliness,price","positive,positive",4
R0791,"The service was impeccable, quick and professional.",service,positive,4
R0792,"Impeccably clean environment. Very hygienic. Wonderful staff, very accommodating and helpful. The food was absolutely delicious! burger highly recommend the I.","cleanliness,service,food","positive,positive,positive",5
R0793,Poor cleanliness. The bathroom was disgusting.,cleanliness,negative,2
R0794,Affordable and worth every penny.,price,positive,4
R0795,"Poor cleanliness. The bathroom was disgusting. Amazing cuisine, the burger was cooked to perfection. Excellent prices for the quality you get.","cleanliness,food,price","negative,positive,positive",5
R0796,Very slow service. We waited 45 minutes for our order. Excellent hygiene standards. Very well maintained.,"service,cleanliness","negative,positive",3
R0797,Impeccably clean environment. Very hygienic. Outstanding food quality. The pizza dish was phenomenal.,"cleanliness,food","positive,positive",5
R0798,"Excellent hygiene standards. Very well maintained. Standard service, nothing to complain about.","cleanliness,service","positive,neutral",5
R0799,Average service. Staff was polite but not very attentive. Best pizza I've ever had. The flavors were incredible.,"service,food","neutral,positive",5
R0800,"The atmosphere was warm and inviting. Great music too. The service was impeccable, quick and professional.","ambiance,service","positive,positive",4
R0801,"The food was disappointing. The pizza was cold and bland. The service was impeccable, quick and professional.","food,service","negative,positive",3
R0802,Standard restaurant food. The steak was just fine.,food,neutral,3
R0803,Average taste. The risotto was acceptable but not memorable. Excellent prices for the quality you get.,"food,price","neutral,positive",5
R0804,"Impeccably clean environment. Very hygienic. The service was impeccable, quick and professional.","cleanliness,service","positive,positive",4
R0805,"Standard pricing, what you'd expect. Wonderful ambiance, perfect for a date night.","price,ambiance","neutral,positive",5
R0806,"Excellent hygiene standards. Very well maintained. Wonderful ambiance, perfect for a date night.","cleanliness,ambiance","positive,positive",5
R0807,Great deals and fair prices.,price,positive,5
R0808,"Wonderful staff, very accommodating and helpful. Very dirty restaurant. Health code violations visible.","service,cleanliness","positive,negative",3
R0809,Great service throughout our meal. Very welcoming.,service,positive,4
R0810,Outstanding customer service. Our waiter was amazing. Dirty tables and floors. Very unhygienic.,"service,cleanliness","positive,negative",3
R0811,Pristine conditions. Bathrooms were immaculate. The atmosphere was warm and inviting. Great music too.,"cleanliness,ambiance","positive,positive",5
R0812,"Reasonably clean, met basic standards.",cleanliness,neutral,3
R0813,The food was absolutely delicious! pizza highly recommend the I. Poor customer service. Staff was unprofessional.,"food,service","positive,negative",3
R0814,"Amazing cuisine, the pasta was cooked to perfection.",food,positive,5
R0815,"Stunning interior design. Very comfortable setting. Wonderful staff, very accommodating and helpful. Very clean restaurant. Everything was spotless.","ambiance,service,cleanliness","positive,positive,positive",5
R0816,Great deals and fair prices. Impeccably clean environment. Very hygienic.,"price,cleanliness","positive,positive",5
R0817,"Poor customer service. Staff was unprofessional. Fair prices, nothing remarkable. Love the decor and lighting. Very pleasant environment.","service,price,ambiance","negative,neutral,positive",3
R0818,Very slow service. We waited 45 minutes for our order. Pristine conditions. Bathrooms were immaculate.,"service,cleanliness","negative,positive",3
R0819,Impeccably clean environment. Very hygienic. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,"cleanliness,ambiance","positive,positive",5
R0820,The atmosphere was warm and inviting. Great music too. Excellent service! The staff was very attentive and friendly.,"ambiance,service","positive,positive",4
R0821,Very slow service. We waited 45 minutes for our order. Poor ambiance. The place felt cramped and stuffy.,"service,ambiance","negative,negative",1
R0822,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,ambiance,positive,4
R0823,Pristine conditions. Bathrooms were immaculate. Way too expensive for what you get. Overpriced.,"cleanliness,price","positive,negative",3
R0824,"Overcooked and tasteless. The salad was inedible. Stunning interior design. Very comfortable setting. The service was impeccable, quick and professional.","food,ambiance,service","negative,positive,positive",5
R0825,"The food was okay, nothing special about the burger. Very clean restaurant. Everything was spotless.","food,cleanliness","neutral,positive",5
R0826,The ambiance was terrible. Too noisy and crowded.,ambiance,negative,2
R0827,Very clean restaurant. Everything was spotless. Not worth the price at all. Very expensive.,"cleanliness,price","positive,negative",3
R0828,"Cleanliness was acceptable, standard level. Too pricey for mediocre food.","cleanliness,price","neutral,negative",1
R0829,Excellent prices for the quality you get. Pristine conditions. Bathrooms were immaculate.,"price,cleanliness","positive,positive",5
R0830,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Impeccably clean environment. Very hygienic.,"ambiance,cleanliness","positive,positive",4
R0831,"Dirty tables and floors. Very unhygienic. Standard service, nothing to complain about.","cleanliness,service","negative,neutral",1
R0832,"Very slow service. We waited 45 minutes for our order. The ambiance was okay, typical restaurant setting.","service,ambiance","negative,neutral",2
R0833,The ambiance was terrible. Too noisy and crowded. Outstanding food quality. The steak dish was phenomenal.,"ambiance,food","negative,positive",3
R0834,"Service was okay, nothing exceptional. Best seafood I've ever had. The flavors were incredible.","service,food","neutral,positive",5
R0835,"The ambiance was okay, typical restaurant setting. Great value for money! Very affordable prices. Pristine conditions. Bathrooms were immaculate.","ambiance,price,cleanliness","neutral,positive,positive",5
R0836,Worst risotto I've ever eaten. Very disappointing. Very clean restaurant. Everything was spotless.,"food,cleanliness","negative,positive",3
R0837,Not clean at all. Found hair in my food.,cleanliness,negative,1
R0838,Pristine conditions. Bathrooms were immaculate. Great service throughout our meal. Very welcoming.,"cleanliness,service","positive,positive",4
R0839,Great deals and fair prices. The atmosphere was warm and inviting. Great music too. Impeccably clean environment. Very hygienic.,"price,ambiance,cleanliness","positive,positive,positive",5
R0840,"Very dirty restaurant. Health code violations visible. Average atmosphere, nothing special about the decor.","cleanliness,ambiance","negative,neutral",2
R0841,Very slow service. We waited 45 minutes for our order.,service,negative,2
R0842,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,ambiance,positive,4
R0843,Not clean at all. Found hair in my food.,cleanliness,negative,2
R0844,Excellent service! The staff was very attentive and friendly. The atmosphere was warm and inviting. Great music too.,"service,ambiance","positive,positive",4
R0845,Poor ambiance. The place felt cramped and stuffy. Standard restaurant food. The seafood was just fine.,"ambiance,food","negative,neutral",2
R0846,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great deals and fair prices.,"ambiance,price","positive,positive",5
R0847,The atmosphere was warm and inviting. Great music too.,ambiance,positive,5
R0848,Overcooked and tasteless. The salad was inedible.,food,negative,1
R0849,Great deals and fair prices. The atmosphere was warm and inviting. Great music too.,"price,ambiance","positive,positive",5
R0850,Very reasonable pricing. Good bang for your buck.,price,positive,5
R0851,Not worth the price at all. Very expensive. The food was absolutely delicious! pizza highly recommend the I. Love the decor and lighting. Very pleasant environment.,"price,food,ambiance","negative,positive,positive",5
R0852,Very clean restaurant. Everything was spotless.,cleanliness,positive,5
R0853,Affordable and worth every penny. Very slow service. We waited 45 minutes for our order.,"price,service","positive,negative",3
R0854,Sparkling clean. You can tell they take cleanliness seriously. Stunning interior design. Very comfortable setting.,"cleanliness,ambiance","positive,positive",5
R0855,Overcooked and tasteless. The steak was inedible. Stunning interior design. Very comfortable setting.,"food,ambiance","negative,positive",3
R0856,Best steak I've ever had. The flavors were incredible. Very reasonable pricing. Good bang for your buck.,"food,price","positive,positive",5
R0857,"The food was disappointing. The risotto was cold and bland. Awful atmosphere. Dark, dirty, and uncomfortable.","food,ambiance","negative,negative",1
R0858,Very clean restaurant. Everything was spotless.,cleanliness,positive,5
R0859,Excellent hygiene standards. Very well maintained.,cleanliness,positive,5
R0860,"Impeccably clean environment. Very hygienic. Very reasonable pricing. Good bang for your buck. Wonderful ambiance, perfect for a date night.","cleanliness,price,ambiance","positive,positive,positive",5
R0861,The food was absolutely delicious! pizza highly recommend the I.,food,positive,5
R0862,Affordable and worth every penny. Very dirty restaurant. Health code violations visible.,"price,cleanliness","positive,negative",3
R0863,Prices are average for this type of restaurant. Dirty tables and floors. Very unhygienic. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,"price,cleanliness,ambiance","neutral,negative,positive",3
R0864,"Wonderful ambiance, perfect for a date night. Great value for money! Very affordable prices. Very clean restaurant. Everything was spotless.","ambiance,price,cleanliness","positive,positive,positive",5
R0865,Outstanding customer service. Our waiter was amazing.,service,positive,5
R0866,Excellent prices for the quality you get.,price,positive,5
R0867,"Wonderful staff, very accommodating and helpful. The atmosphere was warm and inviting. Great music too. Food was not fresh at all. The steak made me sick.","service,ambiance,food","positive,positive,negative",4
R0868,"Amazing cuisine, the pasta was cooked to perfection. Great value for money! Very affordable prices.","food,price","positive,positive",5
R0869,"Average cleanliness, nothing concerning.",cleanliness,neutral,3
R0870,Great value for money! Very affordable prices. Impeccably clean environment. Very hygienic. The food was absolutely delicious! salad highly recommend the I.,"price,cleanliness,food","positive,positive,positive",5
R0871,Pristine conditions. Bathrooms were immaculate. Poor customer service. Staff was unprofessional.,"cleanliness,service","positive,negative",3
R0872,Extremely expensive. Not worth it. Great service throughout our meal. Very welcoming.,"price,service","negative,positive",3
R0873,Affordable and worth every penny.,price,positive,5
R0874,"Poor cleanliness. The bathroom was disgusting. Standard pricing, what you'd expect. Very slow service. We waited 45 minutes for our order.","cleanliness,price,service","negative,neutral,negative",2
R0875,Excellent hygiene standards. Very well maintained.,cleanliness,positive,4
R0876,"Wonderful ambiance, perfect for a date night. Ridiculously overpriced. Poor value for money.","ambiance,price","positive,negative",3
R0877,Love the decor and lighting. Very pleasant environment. Very reasonable pricing. Good bang for your buck. Food was not fresh at all. The risotto made me sick.,"ambiance,price,food","positive,positive,negative",5
R0878,Not clean at all. Found hair in my food.,cleanliness,negative,1
R0879,"Reasonably clean, met basic standards. The food was absolutely delicious! steak highly recommend the I.","cleanliness,food","neutral,positive",5
R0880,Outstanding customer service. Our waiter was amazing.,service,positive,5
R0881,Very slow service. We waited 45 minutes for our order. Dirty tables and floors. Very unhygienic. Excellent prices for the quality you get.,"service,cleanliness,price","negative,negative,positive",1
R0882,Excellent hygiene standards. Very well maintained. Affordable and worth every penny.,"cleanliness,price","positive,positive",5
R0883,"Average cleanliness, nothing concerning.",cleanliness,neutral,3
R0884,"Awful atmosphere. Dark, dirty, and uncomfortable. Not worth the price at all. Very expensive. Impeccably clean environment. Very hygienic.","ambiance,price,cleanliness","negative,negative,positive",1
R0885,The food was absolutely delicious! burger highly recommend the I.,food,positive,5
R0886,"Wonderful ambiance, perfect for a date night. Poor customer service. Staff was unprofessional.","ambiance,service","positive,negative",3
R0887,Not clean at all. Found hair in my food. Outstanding food quality. The salad dish was phenomenal.,"cleanliness,food","negative,positive",3
R0888,Bad lighting and uncomfortable seating. Not pleasant. Very slow service. We waited 45 minutes for our order.,"ambiance,service","negative,negative",1
R0889,"The food was okay, nothing special about the risotto.",food,neutral,3
R0890,"Amazing cuisine, the pasta was cooked to perfection. Bad lighting and uncomfortable seating. Not pleasant.","food,ambiance","positive,negative",3
R0891,Very reasonable pricing. Good bang for your buck.,price,positive,5
R0892,Impeccably clean environment. Very hygienic. Poor customer service. Staff was unprofessional.,"cleanliness,service","positive,negative",3
R0893,Very reasonable pricing. Good bang for your buck. Average service. Staff was polite but not very attentive.,"price,service","positive,neutral",4
R0894,The atmosphere was warm and inviting. Great music too.,ambiance,positive,4
R0895,Way too expensive for what you get. Overpriced. Very clean restaurant. Everything was spotless.,"price,cleanliness","negative,positive",3
R0896,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great service throughout our meal. Very welcoming.,"ambiance,service","positive,positive",5
R0897,"The service was impeccable, quick and professional.",service,positive,4
R0898,Prices are average for this type of restaurant. Dirty tables and floors. Very unhygienic. Best steak I've ever had. The flavors were incredible.,"price,cleanliness,food","neutral,negative,positive",3
R0899,Great service throughout our meal. Very welcoming. Sparkling clean. You can tell they take cleanliness seriously. Great value for money! Very affordable prices.,"service,cleanliness,price","positive,positive,positive",5
R0900,Dirty tables and floors. Very unhygienic.,cleanliness,negative,2
R0901,Not clean at all. Found hair in my food.,cleanliness,negative,2
R0902,"The food was okay, nothing special about the salad. Excellent service! The staff was very attentive and friendly.","food,service","neutral,positive",4
R0903,"Standard pricing, what you'd expect. Great service throughout our meal. Very welcoming.","price,service","neutral,positive",5
R0904,Excellent prices for the quality you get.,price,positive,5
R0905,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great service throughout our meal. Very welcoming.,"ambiance,service","positive,positive",5
R0906,Poor cleanliness. The bathroom was disgusting. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great value for money! Very affordable prices.,"cleanliness,ambiance,price","negative,positive,positive",5
R0907,"Wonderful ambiance, perfect for a date night. Amazing cuisine, the steak was cooked to perfection.","ambiance,food","positive,positive",5
R0908,Impeccably clean environment. Very hygienic. The food was absolutely delicious! pasta highly recommend the I.,"cleanliness,food","positive,positive",5
R0909,Pristine conditions. Bathrooms were immaculate.,cleanliness,positive,4
R0910,Outstanding food quality. The pasta dish was phenomenal. Prices are average for this type of restaurant.,"food,price","positive,neutral",4
R0911,The ambiance was terrible. Too noisy and crowded. Prices are average for this type of restaurant.,"ambiance,price","negative,neutral",2
R0912,Outstanding customer service. Our waiter was amazing. Superb taste! The seafood was fresh and flavorful. Very dirty restaurant. Health code violations visible.,"service,food,cleanliness","positive,positive,negative",5
R0913,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great service throughout our meal. Very welcoming.,"ambiance,service","positive,positive",5
R0914,"Amazing cuisine, the burger was cooked to perfection. The ambiance was terrible. Too noisy and crowded. Outstanding customer service. Our waiter was amazing.","food,ambiance,service","positive,negative,positive",5
R0915,"Amazing cuisine, the steak was cooked to perfection.",food,positive,5
R0916,Bad lighting and uncomfortable seating. Not pleasant. Too pricey for mediocre food.,"ambiance,price","negative,negative",1
R0917,The ambiance was terrible. Too noisy and crowded. Great service throughout our meal. Very welcoming.,"ambiance,service","negative,positive",3
R0918,"Way too expensive for what you get. Overpriced. Amazing cuisine, the burger was cooked to perfection. Wonderful staff, very accommodating and helpful.","price,food,service","negative,positive,positive",5
R0919,Not worth the price at all. Very expensive. Great service throughout our meal. Very welcoming.,"price,service","negative,positive",3
R0920,"Outstanding customer service. Our waiter was amazing. Standard pricing, what you'd expect. Food was not fresh at all. The salad made me sick.","service,price,food","positive,neutral,negative",3
R0921,"Wonderful staff, very accommodating and helpful. Wonderful ambiance, perfect for a date night.","service,ambiance","positive,positive",5
R0922,Very clean restaurant. Everything was spotless. The ambiance was terrible. Too noisy and crowded.,"cleanliness,ambiance","positive,negative",3
R0923,Very slow service. We waited 45 minutes for our order.,service,negative,2
R0924,"Average atmosphere, nothing special about the decor. Best seafood I've ever had. The flavors were incredible.","ambiance,food","neutral,positive",5
R0925,Great value for money! Very affordable prices. Not clean at all. Found hair in my food. Beautiful atmosphere! The restaurant has a cozy and romantic ambiance.,"price,cleanliness,ambiance","positive,negative,positive",5
R0926,"Great deals and fair prices. Cleanliness was acceptable, standard level. Worst service ever. They forgot our order twice.","price,cleanliness,service","positive,neutral,negative",3
R0927,Poor cleanliness. The bathroom was disgusting. Affordable and worth every penny.,"cleanliness,price","negative,positive",3
R0928,"Poor quality ingredients. My burger tasted terrible. Fair prices, nothing remarkable.","food,price","negative,neutral",1
R0929,Love the decor and lighting. Very pleasant environment. Outstanding food quality. The risotto dish was phenomenal.,"ambiance,food","positive,positive",5
R0930,"Amazing cuisine, the risotto was cooked to perfection. Very reasonable pricing. Good bang for your buck. Very clean restaurant. Everything was spotless.","food,price,cleanliness","positive,positive,positive",5
R0931,"Amazing cuisine, the risotto was cooked to perfection.",food,positive,4
R0932,Worst salad I've ever eaten. Very disappointing.,food,negative,2
R0933,The atmosphere was warm and inviting. Great music too. Way too expensive for what you get. Overpriced. Very clean restaurant. Everything was spotless.,"ambiance,price,cleanliness","positive,negative,positive",5
R0934,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Excellent service! The staff was very attentive and friendly. Excellent hygiene standards. Very well maintained.,"ambiance,service,cleanliness","positive,positive,positive",5
R0935,Way too expensive for what you get. Overpriced. Sparkling clean. You can tell they take cleanliness seriously.,"price,cleanliness","negative,positive",3
R0936,"Awful atmosphere. Dark, dirty, and uncomfortable. Poor cleanliness. The bathroom was disgusting.","ambiance,cleanliness","negative,negative",1
R0937,"Great service throughout our meal. Very welcoming. Average cleanliness, nothing concerning.","service,cleanliness","positive,neutral",4
R0938,Stunning interior design. Very comfortable setting. Very reasonable pricing. Good bang for your buck.,"ambiance,price","positive,positive",4
R0939,The food was absolutely delicious! steak highly recommend the I.,food,positive,5
R0940,The food was absolutely delicious! seafood highly recommend the I. Affordable and worth every penny.,"food,price","positive,positive",5
R0941,Great deals and fair prices. Poor customer service. Staff was unprofessional.,"price,service","positive,negative",3
R0942,"Very reasonable pricing. Good bang for your buck. Service was okay, nothing exceptional.","price,service","positive,neutral",5
R0943,Great service throughout our meal. Very welcoming. Impeccably clean environment. Very hygienic.,"service,cleanliness","positive,positive",5
R0944,"Amazing cuisine, the risotto was cooked to perfection.",food,positive,4
R0945,Ridiculously overpriced. Poor value for money.,price,negative,1
R0946,Ridiculously overpriced. Poor value for money.,price,negative,1
R0947,Extremely expensive. Not worth it. Sparkling clean. You can tell they take cleanliness seriously. Poor customer service. Staff was unprofessional.,"price,cleanliness,service","negative,positive,negative",1
R0948,Terrible hygiene. The place was filthy.,cleanliness,negative,1
R0949,"The food was absolutely delicious! pasta highly recommend the I. Wonderful staff, very accommodating and helpful.","food,service","positive,positive",5
R0950,Affordable and worth every penny.,price,positive,4
R0951,Sparkling clean. You can tell they take cleanliness seriously.,cleanliness,positive,5
R0952,Excellent hygiene standards. Very well maintained. Very slow service. We waited 45 minutes for our order.,"cleanliness,service","positive,negative",3
R0953,Very reasonable pricing. Good bang for your buck.,price,positive,5
R0954,Worst service ever. They forgot our order twice. Love the decor and lighting. Very pleasant environment. Ridiculously overpriced. Poor value for money.,"service,ambiance,price","negative,positive,negative",2
R0955,"Outstanding customer service. Our waiter was amazing. Wonderful ambiance, perfect for a date night.","service,ambiance","positive,positive",5
R0956,"The food was okay, nothing special about the burger. Excellent service! The staff was very attentive and friendly.","food,service","neutral,positive",5
R0957,Too pricey for mediocre food. Dirty tables and floors. Very unhygienic.,"price,cleanliness","negative,negative",1
R0958,Love the decor and lighting. Very pleasant environment. Very clean restaurant. Everything was spotless.,"ambiance,cleanliness","positive,positive",5
R0959,Stunning interior design. Very comfortable setting. The food was absolutely delicious! pizza highly recommend the I.,"ambiance,food","positive,positive",5
R0960,"Extremely expensive. Not worth it. Wonderful staff, very accommodating and helpful. Very dirty restaurant. Health code violations visible.","price,service,cleanliness","negative,positive,negative",1
R0961,"Impeccably clean environment. Very hygienic. Great service throughout our meal. Very welcoming. Awful atmosphere. Dark, dirty, and uncomfortable.","cleanliness,service,ambiance","positive,positive,negative",5
R0962,Bad lighting and uncomfortable seating. Not pleasant. Excellent hygiene standards. Very well maintained.,"ambiance,cleanliness","negative,positive",3
R0963,Poor ambiance. The place felt cramped and stuffy. Very clean restaurant. Everything was spotless.,"ambiance,cleanliness","negative,positive",3
R0964,Not worth the price at all. Very expensive. Stunning interior design. Very comfortable setting.,"price,ambiance","negative,positive",3
R0965,Excellent service! The staff was very attentive and friendly. Extremely expensive. Not worth it.,"service,price","positive,negative",3
R0966,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Overcooked and tasteless. The burger was inedible.,"ambiance,food","positive,negative",3
R0967,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Affordable and worth every penny.,"ambiance,price","positive,positive",5
R0968,"Very clean restaurant. Everything was spotless. Stunning interior design. Very comfortable setting. Amazing cuisine, the burger was cooked to perfection.","cleanliness,ambiance,food","positive,positive,positive",5
R0969,Terrible service. The waiter was rude and inattentive.,service,negative,2
R0970,Terrible hygiene. The place was filthy.,cleanliness,negative,1
R0971,Very clean restaurant. Everything was spotless. Poor customer service. Staff was unprofessional.,"cleanliness,service","positive,negative",3
R0972,Beautiful atmosphere! The restaurant has a cozy and romantic ambiance. Great value for money! Very affordable prices.,"ambiance,price","positive,positive",5
R0973,"The ambiance was okay, typical restaurant setting. Excellent prices for the quality you get.","ambiance,price","neutral,positive",5
R0974,Excellent hygiene standards. Very well maintained.,cleanliness,positive,5
R0975,Great value for money! Very affordable prices. Not clean at all. Found hair in my food. Great service throughout our meal. Very welcoming.,"price,cleanliness,service","positive,negative,positive",5
R0976,"Terrible hygiene. The place was filthy. The service was impeccable, quick and professional.","cleanliness,service","negative,positive",3
R0977,Impeccably clean environment. Very hygienic. Poor ambiance. The place felt cramped and stuffy.,"cleanliness,ambiance","positive,negative",3
R0978,Not worth the price at all. Very expensive.,price,negative,2
R0979,Stunning interior design. Very comfortable setting.,ambiance,positive,4
R0980,"Love the decor and lighting. Very pleasant environment. The service was impeccable, quick and professional.","ambiance,service","positive,positive",5
R0981,Terrible service. The waiter was rude and inattentive. Bad lighting and uncomfortable seating. Not pleasant.,"service,ambiance","negative,negative",1
R0982,Extremely expensive. Not worth it. Great service throughout our meal. Very welcoming.,"price,service","negative,positive",3
R0983,Worst risotto I've ever eaten. Very disappointing.,food,negative,1
R0984,Overcooked and tasteless. The risotto was inedible.,food,negative,1
R0985,Not worth the price at all. Very expensive.,price,negative,2
R0986,"The service was impeccable, quick and professional.",service,positive,5
R0987,"The service was impeccable, quick and professional. The atmosphere was warm and inviting. Great music too.","service,ambiance","positive,positive",5
R0988,Very dirty restaurant. Health code violations visible. Outstanding food quality. The burger dish was phenomenal.,"cleanliness,food","negative,positive",3
R0989,"The food was okay, nothing special about the risotto. Average service. Staff was polite but not very attentive.","food,service","neutral,neutral",3
R0990,"Average cleanliness, nothing concerning. Wonderful ambiance, perfect for a date night.","cleanliness,ambiance","neutral,positive",5
R0991,"The food was okay, nothing special about the pizza. Stunning interior design. Very comfortable setting.","food,ambiance","neutral,positive",5
R0992,Worst pizza I've ever eaten. Very disappointing.,food,negative,2
R0993,Stunning interior design. Very comfortable setting. Great value for money! Very affordable prices. Sparkling clean. You can tell they take cleanliness seriously.,"ambiance,price,cleanliness","positive,positive,positive",5
R0994,The ambiance was terrible. Too noisy and crowded.,ambiance,negative,2
R0995,"Best salad I've ever had. The flavors were incredible. Terrible service. The waiter was rude and inattentive. Wonderful ambiance, perfect for a date night.","food,service,ambiance","positive,negative,positive",4
R0996,Excellent prices for the quality you get. Love the decor and lighting. Very pleasant environment.,"price,ambiance","positive,positive",5
R0997,Sparkling clean. You can tell they take cleanliness seriously. Worst service ever. They forgot our order twice. Very reasonable pricing. Good bang for your buck.,"cleanliness,service,price","positive,negative,positive",5
R0998,Excellent service! The staff was very attentive and friendly. Very reasonable pricing. Good bang for your buck.,"service,price","positive,positive",5
R0999,The ambiance was terrible. Too noisy and crowded.,ambiance,negative,1
R1000,Great deals and fair prices.,price,positive,5
